Name,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996
SCARLOTT ,:,4,:,3,4,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SCARLOTTE ,7,6,9,6,3,8,9,6,3,:,:,:,:,:,:,:,:,:,:,:
SCHYLER ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SCOUT ,14,10,14,7,9,6,15,5,10,10,4,8,6,3,4,6,:,:,3,:
SEANA ,4,:,:,:,3,:,4,:,3,4,4,4,5,:,6,11,9,10,9,7
SEANAGH ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:
SEANNA ,4,10,6,10,10,16,7,4,5,9,9,:,4,:,5,:,:,3,3,3
SEBA ,:,:,:,3,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:
SEDA ,:,:,:,:,:,:,4,:,:,3,:,:,3,5,4,5,4,4,4,8
SEDANUR ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SEDEF ,3,:,:,:,:,:,:,6,:,:,:,4,3,:,:,:,:,:,:,:
SEDONA ,:,4,:,:,:,:,3,:,:,:,:,:,:,:,:,3,:,:,:,:
SEDRA ,:,6,:,4,:,4,3,:,5,:,3,:,3,:,:,:,:,:,:,:
SEEMA ,7,:,3,3,5,3,9,9,8,5,3,6,:,6,11,11,15,12,14,16
SEEMAB ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SEENA ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEERAT ,19,18,24,16,13,5,5,:,:,4,3,3,:,:,4,:,:,:,3,:
SEETA ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
SEETAL ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,3,4,4,:
SEFORA ,6,9,7,10,7,5,4,:,5,:,4,:,:,:,:,4,:,:,:,:
SEHAJ ,20,6,8,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEHAJPREET ,3,3,4,4,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEHAM ,:,:,:,:,:,:,3,:,3,:,5,:,4,:,:,:,:,:,:,:
SEHAR ,5,13,14,6,7,20,19,18,20,21,24,18,17,12,11,13,11,6,12,8
SEHEJ ,4,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEHER ,16,17,12,14,19,21,20,26,17,17,10,9,10,11,6,7,9,6,6,6
SEHR ,:,6,8,14,10,13,13,6,7,5,8,7,5,5,:,4,:,:,3,:
SEHREEN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3
SEHRISH ,4,7,9,14,18,14,15,9,12,6,12,15,5,9,12,13,10,16,16,20
SEIRIAN ,:,:,:,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SEJAL ,:,:,4,4,:,:,7,:,:,:,5,3,4,9,7,3,:,7,7,4
SEKINAT ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
SELA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
SELAH ,:,4,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
SELAM ,:,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:,4,:,:,:
SELDA ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SELEN ,6,:,:,3,5,:,:,3,5,7,4,:,:,4,8,5,5,5,6,5
SELENA ,56,63,53,50,39,32,30,24,24,19,30,23,15,12,20,24,14,22,11,16
SELENE ,6,7,11,12,3,5,5,6,5,6,:,4,3,3,3,:,:,5,3,5
SELIHOM ,3,:,4,:,5,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:
SELIKEM ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SELIN ,16,20,20,17,18,14,23,24,18,31,26,26,20,28,34,23,19,18,26,17
SELINA ,46,55,50,53,52,70,68,75,68,58,59,50,76,50,58,70,88,108,110,158
SELINAY ,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:
SELINE ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,3,3,6
SELMA ,21,20,17,10,18,10,8,27,19,23,23,9,12,16,8,13,6,:,8,3
SELVI ,:,:,:,:,3,5,:,3,:,:,4,:,:,:,:,:,:,:,:,:
SEMA ,6,:,3,9,9,6,3,7,:,6,4,:,4,4,6,5,4,4,3,7
SEMANUR ,:,:,:,:,:,:,:,3,3,:,3,:,:,:,:,:,:,:,:,:
SEMHAR ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SEMILORE ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
SEMIRA ,:,:,:,:,:,:,:,:,:,4,:,:,:,:,5,:,:,:,:,:
SEMRA ,:,:,:,:,:,:,:,:,:,:,:,:,4,:,3,3,3,6,:,4
SEN ,:,:,:,:,:,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:
SENA ,10,14,13,6,15,8,5,3,7,9,6,4,7,3,5,7,:,6,4,3
SENADA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
SENARA ,7,3,5,4,3,:,:,:,:,:,:,:,4,:,:,:,:,3,:,:
SENAY ,:,:,:,:,3,:,:,:,3,4,:,:,5,:,5,5,:,4,:,3
SENEL ,:,:,:,:,:,:,:,:,:,4,:,3,:,:,:,:,:,:,:,:
SENEM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,3,3,:,:,:
SENIZ ,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:,5,3,5,:
SENNA ,7,7,8,7,6,8,:,7,3,8,7,3,:,4,4,4,:,:,:,3
SENNEN ,15,14,18,11,11,5,6,9,11,6,6,:,3,:,:,:,:,3,5,:
SENULI ,:,3,:,5,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SEO ,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:,:,:,:
SEONA ,:,:,:,:,3,:,:,:,3,:,:,:,:,4,3,7,3,:,:,4
SEONAID ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,6,5
SEPHORA ,:,6,3,5,4,8,4,4,5,5,9,9,10,6,:,5,:,4,6,:
SEQUOIA ,:,4,5,5,5,3,:,4,:,:,:,:,:,:,:,:,:,:,:,:
SERA ,4,4,4,6,6,:,4,6,3,4,5,5,:,4,7,6,4,7,6,6
SERAFINA ,14,8,15,7,7,11,7,13,6,8,:,5,:,:,4,5,3,:,3,4
SERAH ,8,10,5,5,7,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
SERAI ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SERAIAH ,:,:,:,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SERAN ,:,4,:,:,:,3,:,:,3,:,:,4,:,3,:,:,:,:,3,:
SERAPHINA ,24,24,29,32,22,18,14,11,11,10,10,10,4,7,5,5,:,4,3,6
SERAPHINE ,7,3,6,7,5,3,5,:,4,:,:,:,4,:,:,:,:,:,:,:
SERAY ,:,:,:,:,:,:,:,:,:,3,:,:,:,3,:,:,:,:,:,4
SERAYA ,4,3,4,:,6,:,6,3,4,3,5,:,:,:,:,3,:,:,:,:
SERAYAH ,4,:,5,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEREEN ,7,3,4,4,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEREENA ,:,:,3,:,:,:,:,3,5,4,:,3,4,3,5,3,:,8,3,3
SEREL ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SEREN ,428,468,494,550,459,423,447,414,348,294,259,167,161,144,120,132,93,49,51,46
SERENA ,106,86,104,137,129,133,121,101,112,149,156,149,136,150,154,157,150,144,156,139
SERENAH ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SERENDIPITY ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
SERENE ,11,10,13,12,5,9,4,10,8,4,7,6,4,3,4,7,9,7,6,7
SEREN-GRACE ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEREN-HAF ,:,:,:,3,:,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:
SERENITY ,41,41,48,50,43,30,34,25,48,34,12,9,6,4,:,:,:,:,:,:
SEREN-LOUISE ,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
SERENNA ,13,11,16,9,8,3,7,8,7,7,10,4,:,:,:,:,:,:,:,:
SEREN-RAE ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEREN-ROSE ,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEREYA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SERI ,:,:,:,:,:,:,:,:,4,:,:,:,3,:,:,:,:,:,:,:
SERIAH ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SERIFE ,:,:,:,:,:,:,:,:,4,4,:,:,:,3,:,:,:,:,7,5
SERIN ,3,3,5,:,5,4,3,5,:,:,:,:,:,:,:,:,:,:,:,6
SERINA ,9,7,:,4,7,7,5,5,6,10,3,6,9,10,:,8,7,10,9,7
SERINE ,6,5,3,5,:,10,6,9,4,:,4,7,8,:,:,:,:,:,:,:
SERISH ,:,:,:,:,:,:,:,:,5,4,5,3,4,7,8,4,7,5,4,7
SERPIL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
SERRA ,4,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:
SERREN ,:,:,4,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SERYN ,6,3,5,6,:,:,5,5,:,:,:,3,:,:,:,:,:,:,:,:
SETAISH ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SETARA ,:,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SETAREH ,3,:,:,:,:,3,:,6,3,:,:,:,:,:,:,:,:,:,:,:
SETAYESH ,4,3,6,5,9,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:
SETHUKI ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SEVAL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
SEVCAN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SEVDA ,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SEVEN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
SEVERINE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
SEVGI ,:,:,:,:,:,:,:,:,:,3,:,4,5,4,4,4,:,5,:,4
SEVIL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:
SEVILAY ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4
SEVIM ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:
SEVIN ,:,:,:,:,:,:,:,:,:,4,:,3,:,:,:,:,:,:,:,:
SEVVAL ,:,:,:,:,:,:,:,:,3,4,:,3,:,6,:,:,:,:,:,:
SEYDA ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:
SEYEDEH ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
SEYMA ,:,:,:,3,3,:,:,5,3,:,:,:,:,3,:,3,:,:,:,:
SEYNABOU ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SEYSHA ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SEZEN ,:,:,:,:,:,:,3,:,5,:,:,:,:,:,3,4,:,:,:,3
SHAAKIRAH ,:,:,:,:,:,:,4,:,4,3,:,5,:,4,:,:,:,:,:,:
SHAAM ,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAAN ,12,11,16,11,16,9,18,15,17,13,14,14,5,5,8,13,8,9,6,:
SHAANA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,4,:
SHAANDEEP ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
SHAANI ,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:
SHAANPREET ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAANTI ,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
SHABANA ,:,:,3,:,3,3,3,:,3,5,:,5,7,4,7,4,15,11,10,18
SHABIHA ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,3,:,:,:,:,:
SHABINA ,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,4,:,7,5
SHABNAM ,4,3,6,3,4,6,9,9,6,5,8,8,8,5,10,8,12,15,16,19
SHABNAZ ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
SHABNUM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,4,:,:,:
SHADA ,:,:,:,:,:,5,:,:,:,7,:,:,:,:,4,:,:,:,:,:
SHADAE ,:,:,:,:,:,4,:,5,4,4,:,:,:,5,:,:,:,:,:,:
SHADE ,:,:,:,:,:,:,:,:,4,4,:,:,4,3,:,:,4,7,4,:
SHADI ,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:,:,3,6
SHADIA ,:,:,:,3,:,4,4,6,:,4,3,3,5,3,5,6,8,10,3,7
SHADIYA ,:,:,:,:,:,:,3,3,3,4,4,:,:,:,:,:,:,:,:,:
SHAE ,17,16,12,12,4,12,18,9,17,15,13,17,10,12,9,15,24,42,14,9
SHAELA ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
SHAELEIGH ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAFA ,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAFAQ ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3
SHAFIA ,:,4,8,7,3,:,5,:,7,6,3,:,6,:,:,4,4,:,:,5
SHAFIYA ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAGANA ,:,:,:,:,:,:,5,4,:,:,:,3,4,:,:,:,:,:,:,:
SHAGUFTA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,4,:
SHAH ,6,6,5,9,3,9,10,12,11,14,12,8,14,7,13,12,8,11,7,6
SHAHAD ,6,7,7,8,6,8,6,9,5,6,9,8,11,5,:,6,:,:,:,:
SHAHAN ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAHANA ,3,4,4,6,4,9,:,5,5,8,9,8,11,9,3,8,8,9,9,14
SHAHANAZ ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,4
SHAHARA ,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:,:,4,:
SHAHD ,9,7,6,6,5,12,7,7,7,10,3,16,7,3,3,:,:,8,:,:
SHAHED ,:,4,:,:,3,:,:,:,4,6,5,:,:,:,:,:,:,:,:,:
SHAHEDA ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
SHAHEEN ,:,:,:,:,:,:,:,:,:,4,:,:,:,3,6,7,3,3,11,6
SHAHEENA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,4,:,9
SHAHENA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,3,3,3,3
SHAHIDA ,:,3,:,:,:,:,:,4,:,8,6,6,4,8,8,4,10,12,5,9
SHAHIMA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,4,:
SHAHINA ,:,:,4,4,:,4,:,:,3,:,4,4,3,:,:,6,:,:,7,9
SHAHIRA ,:,:,:,:,:,3,:,:,:,:,:,:,:,3,:,:,:,:,3,:
SHAHIRAH ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SHAHISTA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4
SHAHLA ,:,:,:,:,3,:,4,:,:,4,:,:,:,4,3,3,3,:,:,:
SHAHNAZ ,:,3,:,:,:,:,3,5,3,:,:,:,6,8,5,:,6,6,8,10
SHAHNOOR ,:,:,:,:,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHAHREEN ,:,:,:,:,:,:,4,:,:,:,:,:,3,:,:,:,:,3,:,3
SHAHRIN ,:,:,:,:,3,3,:,:,:,:,:,4,:,3,:,3,:,:,:,:
SHAHZADI ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHAI ,6,5,5,5,10,9,4,11,10,5,6,9,9,:,8,7,9,8,17,9
SHAIANNE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SHAIDA ,:,:,:,:,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:
SHAIKH ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
SHAIKHA ,:,:,:,:,:,:,:,:,3,:,:,:,:,4,:,:,:,:,:,:
SHAILA ,:,:,4,8,8,6,11,10,3,4,8,:,6,8,4,4,7,:,:,:
SHAILAH ,:,:,:,:,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAILEE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SHAILENE ,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAILI ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
SHAIMA ,6,10,7,4,4,7,6,9,15,12,8,12,5,6,9,4,5,7,7,8
SHAIMAA ,:,:,:,:,5,3,:,:,:,3,4,5,:,:,4,:,3,:,3,:
SHAINA ,7,3,8,:,7,5,9,8,14,7,13,8,11,12,16,12,11,8,5,:
SHAINDY ,:,4,:,:,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHAIRA ,:,:,:,:,3,:,:,:,4,4,6,:,:,3,3,:,3,4,3,5
SHAISTA ,3,3,9,3,4,5,6,4,3,3,:,:,3,:,:,4,3,5,6,11
SHAIVI ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAIYA ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAIZA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
SHAJEDA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,6,4
SHAJIDA ,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,3,:
SHAKANA ,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:
SHAKARA ,:,:,:,:,:,3,:,:,:,4,4,:,:,5,:,:,3,:,:,:
SHAKAYLA ,:,:,3,:,:,4,4,:,:,:,:,:,3,:,3,:,:,:,:,:
SHAKEELA ,:,:,:,:,:,:,:,:,:,:,:,3,:,4,3,4,:,3,10,4
SHAKEELAH ,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,4,:,:
SHAKEERA ,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:
SHAKEIRA ,:,:,:,:,:,:,:,:,:,:,5,4,:,:,3,:,5,:,:,:
SHAKELA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,3,:,:
SHAKERA ,:,:,:,:,:,:,3,3,:,:,4,:,:,5,:,8,6,4,6,3
SHAKIA ,:,:,8,3,:,5,:,3,5,:,:,5,4,7,:,3,4,:,:,:
SHAKIERA ,:,:,:,:,:,:,:,:,:,:,3,:,:,3,4,:,4,4,:,:
SHAKILA ,:,:,3,3,5,3,3,7,9,5,12,8,10,4,7,:,6,10,8,17
SHAKINA ,:,:,:,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAKIRA ,20,23,24,35,23,61,65,76,132,124,84,84,146,258,34,44,59,25,31,27
SHAKIRAH ,:,4,5,3,5,4,5,12,14,:,14,9,16,9,:,8,8,3,:,:
SHAKIRA-LEE ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHAKIYA ,:,:,:,:,:,4,:,4,3,:,:,:,3,:,3,:,:,:,:,:
SHAKIYAH ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAKTHI ,:,:,4,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:
SHAKTI ,3,:,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAKYRA ,:,:,:,:,3,5,:,:,:,:,:,:,5,:,:,:,3,:,:,:
SHALA ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
SHALAMAR ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHALEEN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4
SHALEIGH ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,3,:
SHALEN ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHALEY ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SHALIKA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
SHALINA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:
SHALINI ,3,:,:,:,:,5,6,5,9,3,5,4,11,5,11,6,4,7,5,8
SHALIYAH ,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:
SHALOM ,16,20,17,17,18,20,24,19,16,13,14,10,12,5,:,7,:,4,5,4
SHALONA ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
SHAM ,16,5,4,3,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAMA ,3,:,3,:,:,4,6,7,5,5,9,5,8,6,6,4,9,10,10,3
SHAMAILA ,:,:,:,:,4,:,:,:,5,:,4,8,3,:,4,3,:,:,7,10
SHAMARA ,:,:,:,:,:,3,:,:,4,3,6,7,:,:,3,4,:,3,:,6
SHAMARI ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,:,:
SHAMAYA ,:,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
SHAMEELA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,4,4,:
SHAMEELAH ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,5,:
SHAMEEM ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,4
SHAMEENA ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SHAMEKA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
SHAMELIA ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
SHAMIA ,:,:,:,:,:,:,:,4,:,3,:,3,:,:,5,5,:,:,:,:
SHAMIAH ,:,:,:,:,:,3,:,:,:,:,:,4,:,:,:,:,:,:,:,:
SHAMIKA ,:,:,:,4,3,:,3,3,:,:,:,:,5,:,:,:,:,:,5,5
SHAMILA ,:,4,:,:,:,4,:,3,6,4,8,5,4,4,4,10,8,12,10,11
SHAMILAH ,:,:,:,:,:,:,:,:,:,:,:,3,3,:,:,3,3,:,3,:
SHAMILLA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3,4,:,3
SHAMIM ,3,:,:,:,:,:,:,:,:,4,4,3,5,6,:,:,3,3,4,:
SHAMIMA ,:,:,:,:,5,3,4,3,:,6,8,4,6,11,13,12,13,14,22,27
SHAMINA ,:,:,:,:,:,:,:,:,:,3,4,3,:,3,3,:,:,3,3,3
SHAMIRA ,:,:,3,:,:,:,3,5,:,:,:,:,5,:,3,6,:,:,:,4
SHAMIRAH ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAMISO ,4,:,3,3,6,:,10,4,5,5,7,6,6,:,:,:,:,:,:,:
SHAMITA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
SHAMIYA ,3,:,:,:,:,:,3,:,3,3,:,:,:,:,:,:,:,:,:,:
SHAMLA ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
SHAMMAH ,3,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:
SHAMOYA ,:,:,:,3,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHAMS ,:,3,3,:,6,3,:,:,4,:,:,:,:,:,:,:,:,3,:,:
SHAMSA ,:,:,:,4,5,4,4,:,8,7,:,6,8,6,3,9,6,14,7,8
SHAMYA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SHAMYLA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
SHAN ,:,3,4,4,4,4,6,4,4,3,5,5,3,:,4,5,:,3,5,3
SHANA ,8,9,9,5,8,15,13,12,14,26,23,23,29,26,33,29,33,27,27,42
SHANAAYA ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHANADE ,3,4,6,4,13,:,6,6,5,9,8,9,11,11,7,9,10,7,7,6
SHANAE ,13,9,22,23,17,22,17,31,32,33,27,22,17,26,11,24,13,18,5,7
SHANAI ,5,4,3,7,14,21,11,17,20,43,20,7,10,9,7,13,6,6,4,5
SHANAIA ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
SHANAIYA ,4,4,:,:,5,:,3,:,5,:,:,:,:,:,:,:,:,:,:,:
SHANAIYAH ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
SHANAN ,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,3,:,:,:
SHANARA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,4,:,:
SHANAY ,5,:,9,10,14,16,16,23,14,29,17,24,21,16,19,7,16,15,6,5
SHANAYA ,81,75,66,30,23,24,15,16,16,11,15,11,18,10,11,8,9,7,:,3
SHANAYAH ,:,:,:,3,4,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:
SHANAYE ,:,:,3,5,3,6,4,3,5,3,6,4,:,6,:,5,3,:,:,5
SHANAZ ,:,:,:,4,4,:,:,4,3,4,5,4,7,9,9,13,10,6,9,11
SHANE ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,4,3,3
SHANEA ,:,:,:,:,:,:,:,3,:,:,:,:,4,6,:,8,3,5,:,:
SHANECE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
SHANEE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,5,:,4
SHANEECE ,:,:,:,:,:,:,:,:,:,3,:,:,:,4,:,:,3,4,3,:
SHANEEKA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
SHANEEN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
